TF_Name,GSM_ID,Cluster_ID,Cluster_Type,TF_Count_in_Cluster,Single_Test_ROC_AUC,MTL_Test_ROC_AUC,Delta_ROC_AUC,Single_F1
Tcf15,GSM5213981,538,Single,1,0.8999373234403569,0.9051261760309504,0.005188852590593429,0.7328605200945626
Tcf21,GSM4558335,539,Single,1,0.9867276111111111,0.9867549444444444,2.7333333333379173e-05,0.9468102201510525
Tcf7,GSM3123436,703,MTL,6,0.9372731111111111,0.936475111111111,-0.0007980000000000764,0.859204618345093
Tead2,GSM2423777,391,MTL,4,0.8839070208728653,0.8914626818469323,0.007555660974067013,0.6983849847228285
Tead3,GSM2534286,391,MTL,4,0.9517092222222221,0.957924,0.006214777777777902,0.8799182422074604
Terf1,GSM1328844,547,Single,1,0.8937692222222221,0.8914904444444445,-0.0022787777777776297,0.7951477874594225
Tfap4,GSM2224584,577,Single,1,0.9554317222222222,0.9559608333333334,0.0005291111111112023,0.9014225941422594
Thap1,GSM4199227,600,Single,1,0.964569323348678,0.9676068333761538,0.003037510027475876,0.8616187989556136
Thra,GSM2797651,444,MTL,2,0.9447818888888888,0.9564007222222224,0.011618833333333578,0.8515850144092219
Tlx1,GSM1524254,735,Single,1,0.9261175,0.9250407777777778,-0.001076722222222215,0.8583333333333333
UBP1,GSM2797653,17,MTL,3,0.9676370555555555,0.9690896666666666,0.0014526111111111684,0.9077298616761594
UBTF,GSM5215453,565,Single,1,0.9888286669452568,0.9884109207410502,-0.0004177462042066482,0.9603018372703412
USF3,GSM5215545,594,Single,1,0.9607231285984005,0.9601456579339104,-0.0005774706644900984,0.841995841995842
Usf1,GSM5214564,509,Single,1,0.9884219999999999,0.9855979444444444,-0.002824055555555538,0.9476685675947668
Usf2,GSM2797655,510,Single,1,0.9861343888888888,0.9863318333333332,0.00019744444444436127,0.9453689695747184
VDR,GSM558636,447,Single,1,0.9581223333333334,0.9582879444444444,0.00016561111111101923,0.8869921474906112
VEZF1,GSM866196,38,Single,1,0.9726363333333334,0.9717015555555556,-0.0009347777777778399,0.8963372494816862
WDHD1,GSM2574807,537,Single,1,0.9581702222222221,0.957367,-0.0008032222222221774,0.8818978855079939
WIZ,GSM5214152,587,Single,1,0.959697,0.9581244444444444,-0.001572555555555577,0.8931124106562703
Xbp1,GSM5215581,402,Single,1,0.9624250703758902,0.9602220566318926,-0.0022030137439975617,0.8673257023933403
YEATS4,GSM5214448,784,Single,1,0.9751375555555556,0.9748433333333332,-0.0002942222222224178,0.9180327868852459
YY1,GSM2026776,111,MTL,3,0.9922505199470599,0.9929931934203065,0.0007426734732465246,0.9739850869925435
YY2,GSM2827507,111,MTL,3,0.9469382222222222,0.9465881111111112,-0.0003501111111110511,0.8602418207681366
ZBED1,GSM2527681,471,Single,1,0.9671140182121329,0.9672653584712068,0.00015134025907381776,0.8830587756762254
ZBED4,GSM5213916,609,Single,1,0.9646708888888889,0.9652942222222222,0.0006233333333333091,0.8810696692470091
ZBTB10,GSM5215472,380,Single,1,0.9687292222222224,0.9680014444444444,-0.0007277777777779937,0.9058265582655827
ZBTB11,GSM2424099,48,Single,1,0.9747826666666666,0.9747511666666666,-3.1499999999962114e-05,0.9206673476336398
ZBTB14,GSM5214968,69,Single,1,0.9789083986816683,0.9786183657233776,-0.0002900329582907757,0.9270516717325228
ZBTB16,GSM2947310,120,Single,1,0.9642807571683074,0.9660883969514062,0.0018076397830988356,0.8425774877650897
ZBTB17,GSM1181982,99,Single,1,0.9855396111111111,0.9862355555555556,0.0006959444444445406,0.9390656736628301
ZBTB18,GSM2026861,28,MTL,2,0.9603527312174126,0.9636945795569865,0.0033418483395738496,0.8547008547008547
ZBTB20,GSM2827428,374,Single,1,0.9686886666666669,0.968763,7.433333333317638e-05,0.8916769747305178
ZBTB26,GSM2825531,371,Single,1,0.9939284747292417,0.9940821299638988,0.00015365523465704634,0.9762223710649699
ZBTB2,GSM2574750,31,Single,1,0.9948277777777779,0.9941779444444444,-0.0006498333333334605,0.9711522427880607
ZBTB33,GSM5214041,377,Single,1,0.9674445555555554,0.968078388888889,0.0006338333333335555,0.9048668814651518
ZBTB37,GSM5214255,367,Single,1,0.9491068846815836,0.947593918531268,-0.0015129661503155978,0.8650394831299354
ZBTB38,GSM5331353,375,Single,1,0.9731272222222221,0.9734135555555554,0.0002863333333332774,0.918829558604728
ZBTB39,GSM5214480,75,Single,1,0.9680442777777779,0.9668685555555556,-0.0011757222222222863,0.9008124576844956
ZBTB3,GSM5214483,29,Single,1,0.9599548888888889,0.9612653333333334,0.001310444444444503,0.8771134739410842
ZBTB42,GSM5214061,28,MTL,2,0.9700091111111111,0.9696332777777776,-0.000375833333333464,0.8660470202296336
ZBTB43,GSM5215126,368,Single,1,0.9586712222222222,0.959658,0.0009867777777777809,0.8919175911251981
ZBTB44,GSM5214347,30,Single,1,0.9696009999999999,0.968847,-0.0007539999999999214,0.911467813999669
ZBTB46,GSM5215226,378,Single,1,0.9643909126517822,0.9642628280454368,-0.0001280846063453911,0.8843919054297736
ZBTB48,GSM2026757,118,Single,1,0.9380777777777777,0.9398971111111112,0.001819333333333506,0.8421617752326414
ZBTB49,GSM5214488,124,Single,1,0.9532814999999998,0.9522375555555554,-0.0010439444444443335,0.8819714656290532
ZBTB4,GSM5214455,376,Single,1,0.960621,0.9613678888888888,0.0007468888888888525,0.890625
ZBTB5,GSM2828965,363,Single,1,0.8726123499142368,0.8728582046883935,0.0002458547741567285,0.6723243752946724
ZBTB6,GSM2026806,372,Single,1,0.9837887736100027,0.984852088321362,0.0010633147113592312,0.905448717948718
ZBTB8A,GSM2423541,379,Single,1,0.9647155,0.9641421111111113,-0.0005733888888886929,0.9081615266655307
ZEB1,GSM1010809,68,MTL,2,0.9497163333333334,0.9520032222222222,0.0022868888888888383,0.8744952893674294
ZEB2,GSM2753034,68,MTL,2,0.9344218483545011,0.9338831055342038,-0.000538742820297311,0.7870619946091644
ZFHX2,GSM2827267,618,Single,1,0.9809530000000001,0.9815107777777778,0.0005577777777777682,0.9362333168561542
ZFHX4,GSM1265799,619,Single,1,0.8790141330575664,0.8771861427094106,-0.001827990348155728,0.6729522687094873
ZFP14,GSM2466448,269,MTL,3,0.9445018482405333,0.9141295805803766,-0.03037226766015666,0.7260726072607261
ZFP1,GSM2534187,288,Single,1,0.9492245555555555,0.9502995,0.0010749444444444478,0.8716262975778547
ZFP28,GSM3402700,261,Single,1,0.936925120272126,0.9281342119734244,-0.00879090829870166,0.7813765182186235
ZFP30,GSM5215188,269,MTL,3,0.9346761617527356,0.9437704734724504,0.009094311719714754,0.7604084838963079
ZFP36L2,GSM5215285,747,Single,1,0.9655790759075906,0.9651148514851484,-0.0004642244224422054,0.8979910278915545
ZFP37,GSM2423377,241,Single,1,0.9269521111111111,0.926724777777778,-0.0002273333333331351,0.8580968280467446
ZFP41,GSM5214029,195,Single,1,0.971321611111111,0.9713924444444444,7.083333333335329e-05,0.9071925754060325
ZFP57,GSM3177154,63,Single,1,0.9886366666666666,0.9886306111111112,-6.0555555554397955e-06,0.9607810690054609
ZFP64,GSM2026876,70,Single,1,0.9737708333333334,0.9728400555555556,-0.0009307777777777249,0.9118541033434651
ZFP82,GSM5215268,269,MTL,3,0.9706112222222223,0.9734863333333332,0.0028751111111109395,0.910813459653708
ZFP90,GSM2466454,228,Single,1,0.9486560685726804,0.9476428141088836,-0.0010132544637967422,0.8106508875739645
ZFX,GSM2825499,74,MTL,3,0.9459266666666667,0.9473406111111112,0.001413944444444537,0.8754851228978008
ZFY,GSM5215350,74,MTL,3,0.9828947777777778,0.9817874444444444,-0.001107333333333349,0.9357049608355091
ZGLP1,GSM1050111,673,Single,1,0.907074780058651,0.9100378787878788,0.002963098729227731,0.7428571428571429
ZGPAT,GSM2534339,27,Single,1,0.9559647222222221,0.9550301111111112,-0.0009346111111108169,0.8334276551594039
ZHX2,GSM2974460,483,Single,1,0.9625633333333332,0.9625754444444444,1.2111111111212658e-05,0.8990794408455506
ZHX3,GSM2797668,485,Single,1,0.962493,0.9618084444444444,-0.0006845555555556881,0.8948387096774194
ZIC5,GSM3657691,96,MTL,2,0.9906118766404199,0.9909891732283465,0.0003772965879265122,0.9718636213174445
ZIK1,GSM5214712,207,MTL,2,0.9809079444444445,0.981037777777778,0.00012983333333349556,0.9328445259123479
ZIM2,GSM2466456,354,Single,1,0.9602787456445994,0.949427575908412,-0.010851169736187383,0.7872340425531915
ZIM3,GSM2466457,280,Single,1,0.9837905,0.9820573888888888,-0.0017331111111111852,0.9503404750041521
ZKSCAN1,GSM2423103,319,Single,1,0.9619352933785652,0.96149189596683,-0.000443397411735158,0.8863432969393235
ZKSCAN2,GSM2466458,142,Single,1,0.9289919846950556,0.9296970346670186,0.0007050499719629677,0.7564102564102564
ZKSCAN3,GSM5215336,320,MTL,2,0.9165285366877087,0.9202847061714544,0.003756169483745686,0.6614906832298136
ZKSCAN4,GSM3402702,320,MTL,2,0.9254848484848486,0.9358585858585858,0.010373737373737257,0.8181818181818182
ZKSCAN5,GSM5214972,323,Single,1,0.9584761666666667,0.9592394444444444,0.0007632777777777378,0.8949558848010655
ZKSCAN7,GSM3402701,306,Single,1,0.9346011633187017,0.944385581767466,0.00978441844876432,0.776595744680851
ZKSCAN8,GSM2534469,316,Single,1,0.9480198333333333,0.9451523333333334,-0.002867499999999912,0.877116512992456
ZNF100,GSM2466467,165,MTL,30,0.98021815008726,0.9845034904013962,0.004285340314136188,0.8996539792387543
ZNF101,GSM2423517,184,Single,1,0.9044762222222222,0.9051412222222224,0.0006650000000001377,0.8095760233918129
ZNF10,GSM2825086,217,Single,1,0.9368161111111112,0.9367760555555557,-4.005555555552931e-05,0.8378184427700036
ZNF112,GSM2828848,153,Single,1,0.9544019189765459,0.949065209665956,-0.005336709310589938,0.8531618435155413
ZNF114,GSM2466472,345,Single,1,0.9209231490159325,0.924203373945642,0.0032802249297094743,0.7721518987341772
ZNF121,GSM5215294,178,MTL,2,0.9691436666666667,0.9681668888888888,-0.0009767777777779374,0.9100439634764964
ZNF124,GSM5215048,179,MTL,7,0.9613627222222222,0.967303611111111,0.005940888888888773,0.8932631936195486
ZNF12,GSM2797671,293,MTL,2,0.9494457777777778,0.9540063333333332,0.004560555555555346,0.8771929824561403
ZNF131,GSM1959091,100,Single,1,0.9563871841352348,0.9569746871382706,0.0005875030030357831,0.8656716417910447
ZNF132,GSM2466475,204,Single,1,0.9505216638571233,0.9449633240694336,-0.0055583397876897145,0.7707317073170732
ZNF133,GSM2466476,138,Single,1,0.9734811647146425,0.9751003780632794,0.0016192133486369054,0.9027996225228059
ZNF134,GSM5215175,201,MTL,3,0.9279575757575758,0.9301895104895106,0.002231934731934837,0.7987421383647799
ZNF136,GSM2026789,179,MTL,7,0.945756649767345,0.9406382387665811,-0.005118411000763823,0.7123287671232876
ZNF138,GSM5215074,166,Single,1,0.9804186666666667,0.9797811666666668,-0.0006374999999998465,0.903897019925939
ZNF140,GSM2423519,264,Single,1,0.969885188709166,0.9693184268950206,-0.000566761814145389,0.8778409090909091
ZNF141,GSM2466479,165,MTL,30,0.9893045404208195,0.9909167220376524,0.0016121816168328529,0.9223233030090973
ZNF142,GSM5214812,50,Single,1,0.9724183333333333,0.9728497222222222,0.00043138888888893945,0.9007263922518159
ZNF143,GSM2024873,112,MTL,2,0.9828166666666667,0.9842437777777776,0.0014271111111109347,0.933781512605042
ZNF146,GSM2423862,239,MTL,3,0.9918842222222223,0.9913616666666668,-0.0005225555555554706,0.9665167416291854
ZNF148,GSM2828724,101,Single,1,0.9457757889778614,0.9459792746113987,0.00020348563353733695,0.8650793650793651
ZNF154,GSM2466480,210,Single,1,0.9325236167341431,0.9249769159741458,-0.007546700759997305,0.7368421052631579
ZNF155,GSM2828365,151,MTL,9,0.9563528344671203,0.9613600907029478,0.00500725623582754,0.8325358851674641
ZNF160,GSM3402703,158,Single,1,0.9745806021849187,0.9750839328537172,0.0005033306687984851,0.9199346405228758
ZNF165,GSM5330712,317,Single,1,0.9423386243386244,0.9413258778258778,-0.0010127465127465207,0.814139110604333
ZNF169,GSM5214930,139,Single,1,0.9453765830346476,0.9452090800477896,-0.00016750298685797027,0.7911908646003263
ZNF174,GSM5214339,326,Single,1,0.9147528331488289,0.9072639414014984,-0.007488891747330584,0.7045454545454546
ZNF175,GSM2423017,278,MTL,3,0.9670581453634085,0.9645027568922304,-0.0025553884711780883,0.8407960199004975
ZNF177,GSM5374142,190,Single,1,0.9136517576176222,0.9056072031621768,-0.008044554455445385,0.6977611940298507
ZNF17,GSM5214406,203,MTL,4,0.9728155136268343,0.9785959119496854,0.005780398322851155,0.90600624024961
ZNF180,GSM5214590,218,Single,1,0.9680597953216374,0.9700929824561404,0.002033187134502956,0.875753361149745
ZNF181,GSM2466486,220,MTL,2,0.8972999349381913,0.9255367599219256,0.028236824983734365,0.6727272727272727
ZNF182,GSM2466487,283,Single,1,0.933849269068917,0.9346921417152224,0.0008428726463054481,0.8202995008319468
ZNF184,GSM5214938,251,MTL,2,0.9336335437650318,0.938324789595233,0.004691245830201196,0.722
