TF_Name,GSM_ID,Cluster_ID,Cluster_Type,TF_Count_in_Cluster,Single_ROC_AUC,MTL_ROC_AUC,Delta_ROC_AUC,Single_PR_AUC,MTL_PR_AUC,Delta_PR_AUC,Single_Accuracy,MTL_Accuracy,Delta_Accuracy,Single_Precision,MTL_Precision,Delta_Precision,Single_Recall,MTL_Recall,Delta_Recall,Single_F1,MTL_F1,Delta_F1,Single_MCC,MTL_MCC,Delta_MCC
ZNF709,GSM5215570,10310,MTL,10,0.9727671111111111,0.9799305555555556,0.0071634444444445,0.9711177680866125,0.9771093060258352,0.005991537939222691,0.9053333333333333,0.9296666666666666,0.024333333333333318,0.9415395787944808,0.9131410256410256,-0.028398553153455186,0.8643333333333333,0.9496666666666668,0.08533333333333348,0.9012860618700035,0.931045751633987,0.029759689763983466,0.8134059499724043,0.8600216260614887,0.046615676089084346
ZNF70,GSM5330849,10305,MTL,20,0.8901521666666667,0.9002676666666668,0.010115500000000055,0.8902160707608213,0.9028007396133054,0.012584668852484104,0.809,0.819,0.009999999999999898,0.8102409638554217,0.8444924406047516,0.034251476749329934,0.807,0.782,-0.025000000000000022,0.8086172344689379,0.8120456905503635,0.0034284560814256126,0.6180049440593288,0.6397540511846214,0.021749107125292544
ZNF710,GSM5215732,28,MTL,2,0.9505961111111112,0.9513621666666668,0.0007660555555556448,0.941066112332432,0.9457045652363688,0.004638452903936829,0.8796666666666667,0.8795,-0.00016666666666675933,0.8779031187790312,0.8824319785018475,0.0045288597228163585,0.882,0.8756666666666667,-0.006333333333333302,0.8799467908214167,0.8790363058390497,-0.0009104849823670103,0.759341601764681,0.759022307150045,-0.00031929461463597875
ZNF711,GSM2741765,59,MTL,3,0.9456136533323242,0.9490968393516448,0.0034831860193206277,0.9192929462699208,0.9196707375062152,0.00037779123629444467,0.9074458617620884,0.911302284188668,0.0038564224265795755,0.9118236472945892,0.939936775553214,0.028113128258624775,0.8024691358024691,0.7865961199294532,-0.015873015873015928,0.8536585365853658,0.8564570331253001,0.0027984965399342476,0.7898130864398053,0.7995947749811353,0.009781688541329991
ZNF713,GSM5214817,10325,MTL,4,0.9627334434806554,0.9683727110009638,0.005639267520308411,0.9524578926021826,0.959493912327396,0.007036019725213394,0.8867367644346061,0.9038922707987456,0.017155506364139428,0.9123687813783661,0.8812199036918138,-0.03114887768655228,0.825691862866584,0.9070631970260224,0.08137133415943842,0.8668690372940157,0.8939548137594138,0.027085776465398115,0.7716402768887368,0.8063967301713976,0.03475645328266075
ZNF714,GSM2466641,10306,MTL,20,0.9515403032721469,0.9528092577813247,0.0012689545091778553,0.8595802578415039,0.8342887169937492,-0.025291540847754757,0.9135381114903299,0.9124004550625712,-0.0011376564277587597,0.8601398601398601,0.8642857142857143,0.004145854145854222,0.6871508379888268,0.6759776536312849,-0.011173184357541888,0.7639751552795031,0.7586206896551724,-0.005354465624330729,0.7185827010280852,0.7140414630117689,-0.00454123801631634
ZNF716,GSM2466642,10319,MTL,6,0.9090460153698513,0.8886513069973807,-0.020394708372470594,0.7367676240881312,0.7334552980524286,-0.0033123260357026396,0.8948598130841121,0.8977803738317757,0.0029205607476635587,0.7012987012987013,0.6991869918699187,-0.002111709428782582,0.5934065934065934,0.63003663003663,0.03663003663003661,0.6428571428571429,0.6628131021194605,0.019955959262317635,0.5845052613502655,0.6038994587652923,0.019394197415026793
ZNF71,GSM2423047,10305,MTL,20,0.9634096666666666,0.9713011666666664,0.00789149999999983,0.9610053514921189,0.9704237376355984,0.009418386143479562,0.8971666666666667,0.9148333333333334,0.01766666666666672,0.8957157090667552,0.9245991129307404,0.028883403863985135,0.899,0.9033333333333332,0.004333333333333189,0.8973548494426884,0.9138425223402462,0.016487672897557815,0.794338673072361,0.8298862006039304,0.03554752753156942
ZNF720,GSM5215681,10338,MTL,2,0.9609415333701048,0.962110130538702,0.0011685971685971852,0.9329573455678819,0.9350057773082427,0.0020484317403608454,0.890504882609599,0.8913359650945356,0.0008310824849365739,0.8449570815450643,0.8732638888888888,0.028306807343824514,0.8687258687258688,0.8323221180364038,-0.036403750689465,0.8566766385640467,0.8523016097147699,-0.004375028849276874,0.7683113644956099,0.7669836863042141,-0.001327678191395787
ZNF724,GSM3402714,10306,MTL,20,0.9316287812748637,0.9640788793827604,0.032450098107896674,0.8285497375586118,0.8931772930481264,0.0646275554895146,0.96051227321238,0.9701173959445036,0.009605122732123661,0.924812030075188,0.9455782312925172,0.020766201217329194,0.6577540106951871,0.7433155080213903,0.08556149732620322,0.76875,0.8323353293413174,0.06358532934131733,0.760825459428689,0.8233171243597062,0.06249166493101721
ZNF729,GSM3402715,10306,MTL,20,0.9012073262753527,0.9584066951729814,0.057199368897628666,0.7846756614857764,0.892421294121776,0.10774563263599957,0.9503619441571872,0.96794208893485,0.017580144777662787,0.7912087912087912,0.9487179487179488,0.15750915750915762,0.7128712871287128,0.7326732673267327,0.01980198019801982,0.75,0.8268156424581006,0.07681564245810057,0.7237386596546439,0.817683510860517,0.09394485120587315
ZNF730,GSM2466643,10306,MTL,20,0.9155981348516238,0.9399596336227696,0.024361498771145795,0.7891739990959069,0.8342405530561539,0.04506655396024695,0.9264112903225806,0.9339717741935484,0.007560483870967749,0.8051948051948052,0.8046875,-0.0005073051948052409,0.6480836236933798,0.7177700348432056,0.06968641114982577,0.7181467181467182,0.7587476979742173,0.040600979827499106,0.6816671092128923,0.7222237182661201,0.04055660905322778
ZNF736,GSM2466644,10319,MTL,6,0.9729630726373398,0.97692231763893,0.0039592450015901726,0.954012866210796,0.9622087346831096,0.008195868472313683,0.9732142857142857,0.9771205357142856,0.003906249999999889,0.9575971731448764,0.9854014598540146,0.02780428670913826,0.8827361563517915,0.8794788273615635,-0.0032573289902280145,0.9186440677966101,0.9294320137693632,0.010787945972753121,0.903715087733373,0.9179403697982922,0.014225282064919242
ZNF737,GSM5214797,10316,MTL,7,0.9677448888888889,0.9649441111111112,-0.002800777777777652,0.9639909027488566,0.9589856666745494,-0.00500523607430714,0.9035,0.896,-0.007499999999999951,0.8918743930074458,0.8502358490566038,-0.04163854395084199,0.9183333333333333,0.9613333333333334,0.04300000000000004,0.904910494334045,0.902377972465582,-0.002532521868462978,0.8073553594173735,0.7988490461831944,-0.008506313234179053
ZNF746,GSM3402720,118,MTL,6,0.9512856973575068,0.9746770944424696,0.02339139708496285,0.8444319445065721,0.8896841808179736,0.04525223631140152,0.9607032057911065,0.9627714581178904,0.0020682523267839814,0.8554216867469879,0.7904761904761904,-0.06494549627079749,0.7319587628865979,0.8556701030927835,0.12371134020618557,0.7888888888888889,0.8217821782178217,0.03289328932893287,0.7702025450264673,0.8018174951804887,0.03161495015402138
ZNF747,GSM2827587,93,MTL,3,0.9768525161933233,0.977724962630792,0.0008724464374687546,0.9377224656587949,0.9297021067601198,-0.00802035889867514,0.9591169255928046,0.9550286181520852,-0.004088307440719419,0.9073783359497645,0.89375,-0.013628335949764425,0.8639760837070254,0.8550074738415545,-0.008968609865470878,0.885145482388974,0.8739495798319328,-0.01119590255704117,0.8606786001190705,0.8469060784159382,-0.013772521703132257
ZNF749,GSM2466646,10303,MTL,21,0.9277038526999846,0.957914281293517,0.0302104285935324,0.8474594419597176,0.88850821173579,0.041048769776072414,0.9388379204892966,0.9464831804281344,0.007645259938837801,0.76,0.8904109589041096,0.1304109589041096,0.8260869565217391,0.7065217391304348,-0.11956521739130432,0.7916666666666666,0.7878787878787878,-0.0037878787878787845,0.7567997162417985,0.7643612571552408,0.0075615409134422995
ZNF74,GSM2466647,10317,MTL,6,0.873791599818997,0.9284832777983462,0.05469167797934915,0.7108964437295999,0.8041293117510586,0.09323286802145869,0.9404600811907984,0.9445196211096076,0.004059539918809252,0.8222222222222222,0.7666666666666667,-0.05555555555555547,0.5068493150684932,0.6301369863013698,0.12328767123287665,0.6271186440677966,0.6917293233082706,0.06461067924047403,0.6174118828942793,0.6654079955820287,0.04799611268774939
ZNF75A,GSM2574809,104,MTL,16,0.9599263860133425,0.9701230733839428,0.01019668737060031,0.9388102281834521,0.9488721462616516,0.010061918078199561,0.9190581309786607,0.927888153053716,0.008830022075055233,0.9053333333333333,0.9224598930481284,0.017126559714795042,0.8200483091787439,0.8333333333333334,0.013285024154589431,0.8605830164765526,0.8756345177664975,0.015051501289944924,0.8057073823713742,0.8271531635158124,0.02144578114443818
ZNF75D,GSM2466648,104,MTL,16,0.9885993982376962,0.9902877713303244,0.0016883730926282592,0.9855559701602891,0.9865038050764776,0.0009478349161885502,0.968358602504944,0.965721819380356,-0.002636783124588038,0.958904109589041,0.9474021808851828,-0.011501928703858244,0.9477756286266924,0.9522888459058672,0.004513217279174753,0.953307392996109,0.94983922829582,-0.0034681647002889893,0.9294166230398654,0.9238118295014692,-0.005604793538396158
ZNF761,GSM5215642,10309,MTL,12,0.9667914444444445,0.976086,0.009294555555555473,0.9659238098328154,0.9743652197676096,0.008441409934794142,0.9023333333333333,0.9136666666666666,0.011333333333333306,0.9012632978723404,0.8823166974738139,-0.01894660039852647,0.9036666666666666,0.9546666666666668,0.051000000000000156,0.9024633821571239,0.9170669228306116,0.014603540673487792,0.8046695277189626,0.8301289341412449,0.025459406422282282
ZNF763,GSM3402716,10308,MTL,15,0.9275548986486486,0.9562077702702704,0.028652871621621778,0.7434025502575783,0.8172659902953434,0.07386344003776513,0.9418416801292407,0.9499192245557352,0.008077544426494443,0.7413793103448276,0.8055555555555556,0.06417624521072796,0.671875,0.6796875,0.0078125,0.7049180327868853,0.7372881355932204,0.03237010280633512,0.6737493979993628,0.7129593341848892,0.03920993618552637
ZNF764,GSM2466650,93,MTL,3,0.8253400143163923,0.8992483894058697,0.07390837508947745,0.687411904371619,0.7529375178642799,0.06552561349266084,0.912751677852349,0.9328859060402684,0.020134228187919434,0.95,0.8,-0.1499999999999999,0.4318181818181818,0.7272727272727273,0.29545454545454547,0.59375,0.7619047619047619,0.16815476190476186,0.6066371175672094,0.7240577505345166,0.1174206329673072
ZNF765,GSM2466651,10309,MTL,12,0.9805900343642612,0.9867731958762886,0.0061831615120274686,0.9583584045342891,0.97203454792747,0.013676143393180906,0.9465994962216625,0.9657430730478588,0.019143576826196274,0.8964435146443515,0.9503239740820736,0.05388045943772213,0.8835051546391752,0.9072164948453608,0.023711340206185594,0.8899273104880582,0.9282700421940928,0.03834273170603464,0.8547180478791235,0.9062053916121396,0.05148734373301611
ZNF766,GSM2825565,10311,MTL,9,0.9427576666666665,0.9538538888888888,0.011096222222222285,0.9440075372485676,0.9559358067365468,0.011928269487979204,0.8711666666666666,0.8823333333333333,0.011166666666666658,0.8659217877094972,0.8968858131487889,0.030964025439291665,0.8783333333333333,0.864,-0.014333333333333309,0.8720834022836339,0.8801358234295416,0.008052421145907651,0.7424095992144654,0.7651812114834504,0.022771612268985053
ZNF768,GSM5215173,104,MTL,16,0.9846563888888888,0.9863361111111112,0.0016797222222223462,0.9820996498707794,0.9843165708697178,0.002216920998938443,0.9325,0.945,0.012499999999999956,0.9547844374342797,0.9243483788938336,-0.030436058540446065,0.908,0.9693333333333334,0.06133333333333335,0.9308047155304972,0.9463065408395704,0.015501825309073292,0.8660403062066748,0.8910558336609138,0.02501552745423896
ZNF76,GSM959052,82,MTL,2,0.9767436666666667,0.9812885555555556,0.004544888888888932,0.9751860205256906,0.9802304193676402,0.005044398841949627,0.9193333333333333,0.9265,0.0071666666666666545,0.9302325581395349,0.9529203539823008,0.022687795842765923,0.9066666666666666,0.8973333333333333,-0.009333333333333305,0.9182984469952734,0.9242918454935622,0.005993398498288838,0.8389359150866543,0.854454999055813,0.015519083969158687
ZNF772,GSM5214161,10303,MTL,21,0.9789117777777778,0.987866888888889,0.008955111111111136,0.9750408140105208,0.9860709757250116,0.011030161714490783,0.9265,0.9483333333333334,0.02183333333333337,0.9332881815103284,0.9556233062330624,0.022335124722733912,0.9186666666666666,0.9403333333333334,0.021666666666666723,0.9259197043507476,0.9479166666666666,0.021996962315919077,0.8531047013297196,0.8967814620411821,0.04367676071146254
ZNF773,GSM5214043,10303,MTL,21,0.9830512222222222,0.9883578888888888,0.005306666666666571,0.9832038311836062,0.9880007516157412,0.004796920432134977,0.9331666666666667,0.9475,0.014333333333333309,0.9330223258913696,0.9570990806945864,0.024076754803216804,0.9333333333333333,0.937,0.003666666666666707,0.9331778036993834,0.9469429004547752,0.013765096755391837,0.8663333814629669,0.8951974127966825,0.028864031333715623
ZNF774,GSM2026816,104,MTL,16,0.8856292517006803,0.9389172335600908,0.05328798185941053,0.78310688104192,0.8724752104750594,0.08936832943313933,0.9224137931034483,0.9525862068965516,0.030172413793103314,1.0,1.0,0.0,0.5,0.6944444444444444,0.19444444444444442,0.6666666666666666,0.819672131147541,0.15300546448087438,0.6767155423319645,0.8108893879997352,0.13417384566777069
ZNF775,GSM5214683,96,MTL,4,0.9466634103019539,0.9457764949674364,-0.0008869153345174574,0.8864027688882025,0.8841358666856491,-0.0022669022025533225,0.8928744546776539,0.8892389723703344,-0.003635482307319471,0.8244781783681214,0.7916303400174368,-0.03284783835068461,0.7717584369449378,0.8063943161634103,0.03463587921847244,0.7972477064220184,0.7989441267047954,0.0016964202827770558,0.7252928411190638,0.7225776860661116,-0.0027151550529521673
ZNF776,GSM5213864,10318,MTL,6,0.9865057777777779,0.9860052222222222,-0.0005005555555557262,0.9867556204172249,0.9852377037536726,-0.0015179166635522767,0.942,0.9415,-0.0004999999999999449,0.9497964721845319,0.9285021028793272,-0.021294369305204675,0.9333333333333333,0.9566666666666668,0.023333333333333428,0.9414929388029589,0.9423739944179936,0.0008810556150347093,0.8841328263754038,0.8834065096025766,-0.0007263167728271958
ZNF777,GSM5214377,118,MTL,6,0.9857428888888888,0.9866983888888888,0.000955499999999998,0.9840284890034097,0.9839887908624876,-3.9698140922084235e-05,0.9426666666666667,0.9463333333333334,0.003666666666666707,0.9394440767703508,0.941622691292876,0.002178614522525213,0.9463333333333334,0.9516666666666668,0.005333333333333412,0.9428761208900698,0.9466180371352784,0.0037419162452085875,0.8853571399231663,0.8927174538153593,0.007360313892192938
ZNF778,GSM5214896,10312,MTL,8,0.9713003710045662,0.9730614297945204,0.0017610587899541397,0.9610779734342739,0.9638933444840284,0.0028153710497544893,0.9115442278860569,0.9175412293853074,0.005997001499250421,0.9120247568523431,0.9016949152542372,-0.010329841598105904,0.8831335616438356,0.910958904109589,0.02782534246575341,0.8973466724662897,0.9063032367972744,0.008956564330984684,0.820001534649674,0.8327135075154426,0.01271197286576864
ZNF77,GSM5214626,10323,MTL,5,0.9163996174211424,0.9237381306881488,0.007338513267006408,0.7172516240398505,0.7595658769699176,0.042314252930067076,0.9380968060586105,0.9466578860717814,0.008561080013170907,0.6970802919708029,0.7701612903225806,0.07308099835177773,0.6452702702702703,0.6452702702702703,0.0,0.6701754385964912,0.7022058823529411,0.03203044375644992,0.6366522013367122,0.6763403388814749,0.03968813754476275
ZNF780A,GSM5369886,10302,MTL,21,0.9206537340629687,0.934818436399714,0.014164702336745272,0.7658509254922499,0.800625097509033,0.03477417201678312,0.9248013620885358,0.923950056753689,-0.0008513053348467858,0.8075117370892019,0.7871396895787139,-0.020372047510487934,0.6527514231499051,0.6736242884250474,0.020872865275142316,0.7219307450157397,0.7259713701431493,0.004040625127409547,0.6841551677310426,0.6849174666624862,0.000762298931443639
ZNF782,GSM5215308,10304,MTL,20,0.968410111111111,0.9814557777777776,0.013045666666666622,0.9665223462483156,0.980091113396604,0.013568767148288474,0.9023333333333333,0.9335,0.031166666666666676,0.9238061797752809,0.9421965317919077,0.018390352016626754,0.877,0.9236666666666666,0.046666666666666634,0.8997948016415869,0.9328395892947317,0.03304478765314478,0.8057014938510806,0.8671677168200893,0.06146622296900872
ZNF783,GSM2466659,118,MTL,6,0.9976519313081602,0.9941428249605768,-0.0035091063475833906,0.9991006309949266,0.9930005188559118,-0.006100112139014846,0.9822595704948646,0.9813258636788048,-0.0009337068160597539,0.9883268482490273,0.9808184143222506,-0.007508433926776692,0.9870466321243523,0.993523316062176,0.006476683937823746,0.9876863253402463,0.9871299871299872,-0.000556338210259022,0.9559694076712635,0.9533834415518576,-0.002585966119405869
ZNF785,GSM5213943,93,MTL,3,0.9140360423282142,0.9144502286145876,0.00041418628637335253,0.7788893786874105,0.7583264956676824,-0.020562883019728084,0.9504950495049505,0.944898837709858,-0.005596211795092398,0.8071065989847716,0.7523364485981309,-0.05477015038664068,0.673728813559322,0.6822033898305084,0.008474576271186418,0.7344110854503464,0.7155555555555555,-0.01885552989479089,0.7108680559680943,0.686136527023292,-0.02473152894480235
ZNF786,GSM5213826,95,MTL,2,0.9649466666666666,0.9653893333333332,0.00044266666666659127,0.963692486203475,0.9648397246600452,0.0011472384565701654,0.8975,0.8991666666666667,0.0016666666666667052,0.8883099967437317,0.8819776714513556,-0.00633232529237604,0.9093333333333333,0.9216666666666666,0.012333333333333307,0.8986987316751771,0.9013854930725348,0.0026867613973576843,0.7952227377394474,0.7991428755332365,0.00392013779378908
ZNF790,GSM2466663,10302,MTL,21,0.8558328606541881,0.9720173945925504,0.11618453393836237,0.7451652207624319,0.8966150364285775,0.15144981566614568,0.9100346020761245,0.9307958477508652,0.02076124567474069,0.7297297297297297,0.7948717948717948,0.06514206514206511,0.627906976744186,0.7209302325581395,0.09302325581395343,0.675,0.7560975609756098,0.08109756097560972,0.6255017560642929,0.717045286654665,0.09154353059037212
